clean_text,category
vajpayee was liberal wen advani was hardliner advani ecame softer compared modi and joshi being turned into victim this liberal logic doesnt hold they all wer sanghis end lets not try find better sanghi than the other ,1.0
hats modi govt and our scientist,0.0
hafiz saeed praised barkha dutt isro chairman who appreciated modis political will for mission shakti now getting threats from terrorist group jaishemohammed arshi khan who painted pakistan flag her halfnude body wanted pak citizenship now joins congres,1.0
shri prashanth bhushan exposed modi rss hatred politics ,0.0
well you dumbo the first surgical strike was announced dgmo gen ranveer singh but you guys still cursed modi really constipated you guys are,1.0
got horribly wrong they are modi haters selling their propaganda using this method got self trolled,-1.0
only balance money belong the congress leaders they are very frightend modi hemant goplani ,1.0
you are great actor  ,1.0
biancavadra thanks and could take boat ride drink clean gangawater content arrive safe varanasi giving brickbats place bouquets them below dignity for royals thank anyone however worthless they may ,1.0
tell why vote you again when very simple problem looting home buyers not get resolved you home buyers ncr has decided either for opposition nota ,0.0
modi what about you when you will initiate action lynching mobs religious lunatics,1.0
"drdo was foundedformed 1958 modi was born 1950
tweet misleading ",0.0
"exbsf jawan tej bahadur yadav who was sacked from service after uploaded videos poor quality food being served officers has announced that will contesting the against modi from varanasi
follow for updates ",-1.0
nitiya banana aur unhe scale lagu karna are two different things and modi has done better than any his predecessors when comes getting stuff done and issues resolved kabhi phursat samjhya jayega apko bhi tab tak khud bhi jaankari jugad sakte,1.0
direct benefit transfer brain child modi already working question whether mig will work mig wouldnt work spent billion will not add gdp billion will spent existing goods and services creating huge inflation,1.0
notice posters coastal karnataka tourist centersno hospitality will avilable tourists our hotels april 18th 23rd election daysthis discourage tourists from escaping from casting their votes insist them stay their placeshotel owners,0.0
modis statement real violation code conduct but headed man selected modi after assuming the office pmo cleverly replaced the heads cbi rbi that they will work according his order here will anything,1.0
vote for bjp only jai bhim jai modi jai vikaswad,0.0
what modi congress did years you must have got the answer this question today nehru the person you are trying keep quite and was 1958 founded jay hind ,0.0
simple modi can join congress after elections,0.0
feel very very very safe because this man named narendra modi,1.0
antiindia say that all who opposing modi antiindian,0.0
many urban naxals jihadis and evangelists abuse modi the worst possible ways but some them this lifetime only realise that their sins didnt prevent the karma yogi from working for them ,-1.0
